Word,lemme,cgram,genre,freqlemlivres
béquillard,béquillard,ADJ,m,0.07
béquilleux,béquilleux,ADJ,m,0.07
bûcheur,bûcheur,ADJ,m,0.07
bûcheurs,bûcheur,ADJ,m,0.07
cabus,cabus,ADJ,m,0.07
cacaotés,cacaoté,ADJ,m,0.07
calculant,calculant,ADJ,m,0.07
calligraphiques,calligraphique,ADJ,m,0.07
calorifère,calorifère,ADJ,m,0.07
calorifères,calorifère,ADJ,m,0.07
campanaire,campanaire,ADJ,m,0.07
cananéen,cananéen,ADJ,m,0.07
capitulaire,capitulaire,ADJ,m,0.07
caracolant,caracolant,ADJ,m,0.07
caresseurs,caresseur,ADJ,m,0.07
carien,carien,ADJ,m,0.07
carthaginois,carthaginois,ADJ,m,0.07
cartonniers,cartonnier,ADJ,m,0.07
caréné,caréné,ADJ,m,0.07
casquettés,casquetté,ADJ,m,0.07
castristes,castriste,ADJ,m,0.07
casuel,casuel,ADJ,m,0.07
catalyseur,catalyseur,ADJ,m,0.07
catalyseurs,catalyseur,ADJ,m,0.07
catarrhal,catarrhal,ADJ,m,0.07
cathédral,cathédral,ADJ,m,0.07
caussenard,caussenard,ADJ,m,0.07
cavaleur,cavaleur,ADJ,m,0.07
cavaleurs,cavaleur,ADJ,m,0.07
cavecés,cavecé,ADJ,m,0.07
cellérier,cellérier,ADJ,m,0.07
celtisants,celtisant,ADJ,m,0.07
centriste,centriste,ADJ,m,0.07
chahuteur,chahuteur,ADJ,m,0.07
chahuteurs,chahuteur,ADJ,m,0.07
chaldaïques,chaldaïque,ADJ,m,0.07
chaldéens,chaldéen,ADJ,m,0.07
chamelier,chamelier,ADJ,m,0.07
champi,champi,ADJ,m,0.07
chançard,chançard,ADJ,m,0.07
chapés,chapé,ADJ,m,0.07
charrieurs,charrieur,ADJ,m,0.07
charrié,charrié,ADJ,m,0.07
chialeur,chialeur,ADJ,m,0.07
chipeur,chipeur,ADJ,m,0.07
chiraquien,chiraquien,ADJ,m,0.07
chitineux,chitineux,ADJ,m,0.07
chlorhydrique,chlorhydrique,ADJ,m,0.07
chlorophyllien,chlorophyllien,ADJ,m,0.07
chloré,chloré,ADJ,m,0.07
chocolaté,chocolaté,ADJ,m,0.07
chocolatés,chocolaté,ADJ,m,0.07
chtarbé,chtarbé,ADJ,m,0.07
châlonnais,châlonnais,ADJ,m,0.07
chébran,chébran,ADJ,m,0.07
cicatrisants,cicatrisant,ADJ,m,0.07
ciliaires,ciliaire,ADJ,m,0.07
circonstanciel,circonstanciel,ADJ,m,0.07
circonstanciels,circonstanciel,ADJ,m,0.07
circulant,circulant,ADJ,m,0.07
citronné,citronné,ADJ,m,0.07
clausewitziens,clausewitzien,ADJ,m,0.07
claustrophobe,claustrophobe,ADJ,m,0.07
cloacal,cloacal,ADJ,m,0.07
clunisien,clunisien,ADJ,m,0.07
coagulant,coagulant,ADJ,m,0.07
cocufié,cocufié,ADJ,m,0.07
cognitif,cognitif,ADJ,m,0.07
cognitifs,cognitif,ADJ,m,0.07
cold,cold,ADJ,m,0.07
comnène,comnène,ADJ,m,0.07
comparant,comparant,ADJ,m,0.07
comportementaliste,comportementaliste,ADJ,m,0.07
comprimant,comprimant,ADJ,m,0.07
conciliaires,conciliaire,ADJ,m,0.07
condoléants,condoléant,ADJ,m,0.07
confluent,confluent,ADJ,m,0.07
conformé,conformé,ADJ,m,0.07
conjectural,conjectural,ADJ,m,0.07
conjonctif,conjonctif,ADJ,m,0.07
conoïdaux,conoïdal,ADJ,m,0.07
consensuel,consensuel,ADJ,m,0.07
conspirateur,conspirateur,ADJ,m,0.07
conspirateurs,conspirateur,ADJ,m,0.07
conspiratif,conspiratif,ADJ,m,0.07
constipant,constipant,ADJ,m,0.07
contaminant,contaminant,ADJ,m,0.07
contaminants,contaminant,ADJ,m,0.07
contractant,contractant,ADJ,m,0.07
contradicteur,contradicteur,ADJ,m,0.07
contradicteurs,contradicteur,ADJ,m,0.07
contrapunctique,contrapunctique,ADJ,m,0.07
contrecollé,contrecollé,ADJ,m,0.07
convoiteur,convoiteur,ADJ,m,0.07
convoiteux,convoiteux,ADJ,m,0.07
cooccupant,cooccupant,ADJ,m,0.07
coordonné,coordonné,ADJ,m,0.07
coquilleux,coquilleux,ADJ,m,0.07
coquinet,coquinet,ADJ,m,0.07
cordouan,cordouan,ADJ,m,0.07
cordé,cordé,ADJ,m,0.07
cordés,cordé,ADJ,m,0.07
cortical,cortical,ADJ,m,0.07
corticaux,cortical,ADJ,m,0.07
coréen,coréen,ADJ,m,0.07
coréens,coréen,ADJ,m,0.07
cosmogonique,cosmogonique,ADJ,m,0.07
cosmologiques,cosmologique,ADJ,m,0.07
cotonnier,cotonnier,ADJ,m,0.07
courbaturé,courbaturé,ADJ,m,0.07
couvis,couvi,ADJ,m,0.07
coûtant,coûtant,ADJ,m,0.07
craspec,craspec,ADJ,m,0.07
crawlé,crawlé,ADJ,m,0.07
crayonnés,crayonné,ADJ,m,0.07
cristalloïde,cristalloïde,ADJ,m,0.07
croassant,croassant,ADJ,m,0.07
crossé,crossé,ADJ,m,0.07
crétinisant,crétinisant,ADJ,m,0.07
curarisant,curarisant,ADJ,m,0.07
cybernétiques,cybernétique,ADJ,m,0.07
cycloïdal,cycloïdal,ADJ,m,0.07
câblé,câblé,ADJ,m,0.07
cégétistes,cégétiste,ADJ,m,0.07
célébrant,célébrant,ADJ,m,0.07
césarien,césarien,ADJ,m,0.07
césariens,césarien,ADJ,m,0.07
dadaïstes,dadaïste,ADJ,m,0.07
dakotas,dakota,ADJ,m,0.07
damasquins,damasquin,ADJ,m,0.07
datable,datable,ADJ,m,0.07
demi-nu,demi-nu,ADJ,m,0.07
demi-pas,demi-pas,ADJ,m,0.07
demi-personne,demi-personne,ADJ,m,0.07
dermique,dermique,ADJ,m,0.07
despote,despote,ADJ,m,0.07
diacritique,diacritique,ADJ,m,0.07
diapositifs,diapositif,ADJ,m,0.07
diastoliques,diastolique,ADJ,m,0.07
difficultueux,difficultueux,ADJ,m,0.07
diffusant,diffusant,ADJ,m,0.07
différentiel,différentiel,ADJ,m,0.07
dimensionnel,dimensionnel,ADJ,m,0.07
dimensionnels,dimensionnel,ADJ,m,0.07
diminuant,diminuant,ADJ,m,0.07
dionysien,dionysien,ADJ,m,0.07
discal,discal,ADJ,m,0.07
discriminant,discriminant,ADJ,m,0.07
discriminants,discriminant,ADJ,m,0.07
dispersant,dispersant,ADJ,m,0.07
dissuasif,dissuasif,ADJ,m,0.07
diurnal,diurnal,ADJ,m,0.07
divinisant,divinisant,ADJ,m,0.07
documenté,documenté,ADJ,m,0.07
documentés,documenté,ADJ,m,0.07
domicilié,domicilié,ADJ,m,0.07
domiciliés,domicilié,ADJ,m,0.07
dostoïevskiens,dostoïevskien,ADJ,m,0.07
dressant,dressant,ADJ,m,0.07
droitier,droitier,ADJ,m,0.07
droitiers,droitier,ADJ,m,0.07
dyslexique,dyslexique,ADJ,m,0.07
décaféiné,décaféiné,ADJ,m,0.07
décapant,décapant,ADJ,m,0.07
décapants,décapant,ADJ,m,0.07
décennal,décennal,ADJ,m,0.07
déclarant,déclarant,ADJ,m,0.07
déclassé,déclassé,ADJ,m,0.07
déclassés,déclassé,ADJ,m,0.07
décolorant,décolorant,ADJ,m,0.07
décontract,décontract,ADJ,m,0.07
décrochant,décrochant,ADJ,m,0.07
déductif,déductif,ADJ,m,0.07
déferré,déferré,ADJ,m,0.07
dégriffé,dégriffé,ADJ,m,0.07
dégriffés,dégriffé,ADJ,m,0.07
délimitant,délimitant,ADJ,m,0.07
démaquillant,démaquillant,ADJ,m,0.07
démerdard,démerdard,ADJ,m,0.07
démoralisateurs,démoralisateur,ADJ,m,0.07
dénigrant,dénigrant,ADJ,m,0.07
dénégateurs,dénégateur,ADJ,m,0.07
déodorant,déodorant,ADJ,m,0.07
déodorants,déodorant,ADJ,m,0.07
dépliable,dépliable,ADJ,m,0.07
déposant,déposant,ADJ,m,0.07
dépressionnaire,dépressionnaire,ADJ,m,0.07
déprédateur,déprédateur,ADJ,m,0.07
dépuratifs,dépuratif,ADJ,m,0.07
dérivant,dérivant,ADJ,m,0.07
désassortis,désassorti,ADJ,m,0.07
désodorisant,désodorisant,ADJ,m,0.07
désodé,désodé,ADJ,m,0.07
désoxyribonucléique,désoxyribonucléique,ADJ,m,0.07
détergent,détergent,ADJ,m,0.07
détergents,détergent,ADJ,m,0.07
détracteur,détracteur,ADJ,m,0.07
détracteurs,détracteur,ADJ,m,0.07
ecchymosé,ecchymosé,ADJ,m,0.07
emberlificoté,emberlificoté,ADJ,m,0.07
emberlificotés,emberlificoté,ADJ,m,0.07
emboîtables,emboîtable,ADJ,m,0.07
embrigadé,embrigadé,ADJ,m,0.07
embruiné,embruiné,ADJ,m,0.07
emperruqués,emperruqué,ADJ,m,0.07
encagoulés,encagoulé,ADJ,m,0.07
encaissant,encaissant,ADJ,m,0.07
enclavé,enclavé,ADJ,m,0.07
encreur,encreur,ADJ,m,0.07
encreurs,encreur,ADJ,m,0.07
endocrinien,endocrinien,ADJ,m,0.07
endocriniens,endocrinien,ADJ,m,0.07
enjuivés,enjuivé,ADJ,m,0.07
enlevé,enleve,ADJ,m,0.07
ennuyant,ennuyant,ADJ,m,0.07
enquiquinant,enquiquinant,ADJ,m,0.07
enquiquinants,enquiquinant,ADJ,m,0.07
ensellé,ensellé,ADJ,m,0.07
ensellés,ensellé,ADJ,m,0.07
ensorceleur,ensorceleur,ADJ,m,0.07
entaché,entaché,ADJ,m,0.07
entrelardé,entrelardé,ADJ,m,0.07
estonien,estonien,ADJ,m,0.07
ethnographique,ethnographique,ADJ,m,0.07
eurafricains,eurafricain,ADJ,m,0.07
eurasien,eurasien,ADJ,m,0.07
eurythmiques,eurythmique,ADJ,m,0.07
ex-gauchiste,ex-gauchiste,ADJ,m,0.07
ex-petit,ex-petit,ADJ,m,0.07
ex-petits,ex-petit,ADJ,m,0.07
exigible,exigible,ADJ,m,0.07
exophtalmique,exophtalmique,ADJ,m,0.07
expansé,expansé,ADJ,m,0.07
expatrié,expatrié,ADJ,m,0.07
expectatif,expectatif,ADJ,m,0.07
extraconjugal,extraconjugal,ADJ,m,0.07
extraconjugaux,extraconjugal,ADJ,m,0.07
extradé,extradé,ADJ,m,0.07
extralucide,extralucide,ADJ,m,0.07
fabulateur,fabulateur,ADJ,m,0.07
factieux,factieux,ADJ,m,0.07
fahrenheit,fahrenheit,ADJ,m,0.07
faillie,faillie,ADJ,m,0.07
faillies,faillie,ADJ,m,0.07
farfouilleurs,farfouilleur,ADJ,m,0.07
faustien,faustien,ADJ,m,0.07
fendard,fendard,ADJ,m,0.07
ferriques,ferrique,ADJ,m,0.07
fertilisable,fertilisable,ADJ,m,0.07
fertilisant,fertilisant,ADJ,m,0.07
fertilisateur,fertilisateur,ADJ,m,0.07
fibrilleux,fibrilleux,ADJ,m,0.07
filamenteux,filamenteux,ADJ,m,0.07
flatulent,flatulent,ADJ,m,0.07
flatulents,flatulent,ADJ,m,0.07
fliqué,fliqué,ADJ,m,0.07
fliqués,fliqué,ADJ,m,0.07
fluviatile,fluviatile,ADJ,m,0.07
flétrissant,flétrissant,ADJ,m,0.07
focal,focal,ADJ,m,0.07
focaux,focal,ADJ,m,0.07
formique,formique,ADJ,m,0.07
fouilleur,fouilleur,ADJ,m,0.07
fouilleurs,fouilleur,ADJ,m,0.07
fouinards,fouinard,ADJ,m,0.07
foulant,foulant,ADJ,m,0.07
foutraque,foutraque,ADJ,m,0.07
fragilisé,fragilisé,ADJ,m,0.07
fragilisés,fragilisé,ADJ,m,0.07
fragrant,fragrant,ADJ,m,0.07
franco-africain,franco-africain,ADJ,m,0.07
franco-vietnamien,franco-vietnamien,ADJ,m,0.07
fruiteux,fruiteux,ADJ,m,0.07
furonculeux,furonculeux,ADJ,m,0.07
gagneurs,gagneur,ADJ,m,0.07
gagé,gagé,ADJ,m,0.07
galéjeur,galéjeur,ADJ,m,0.07
gardois,gardois,ADJ,m,0.07
garibaldien,garibaldien,ADJ,m,0.07
garibaldiens,garibaldien,ADJ,m,0.07
gastrolâtre,gastrolâtre,ADJ,m,0.07
gazouilleurs,gazouilleur,ADJ,m,0.07
genreux,genreux,ADJ,m,0.07
gentilice,gentilice,ADJ,m,0.07
germant,germant,ADJ,m,0.07
gestuel,gestuel,ADJ,m,0.07
ghanéens,ghanéen,ADJ,m,0.07
giocoso,giocoso,ADJ,m,0.07
glottique,glottique,ADJ,m,0.07
gondolant,gondolant,ADJ,m,0.07
gongoriste,gongoriste,ADJ,m,0.07
gouvernant,gouvernant,ADJ,m,0.07
gouvernants,gouvernant,ADJ,m,0.07
goûtables,goûtable,ADJ,m,0.07
gracieusé,gracieusé,ADJ,m,0.07
graillonnant,graillonnant,ADJ,m,0.07
grand-prêtre,grand-prêtre,ADJ,m,0.07
grand-quartier,grand-quartier,ADJ,m,0.07
grandiloque,grandiloque,ADJ,m,0.07
graphologique,graphologique,ADJ,m,0.07
grattant,grattant,ADJ,m,0.07
grenoblois,grenoblois,ADJ,m,0.07
grimpeur,grimpeur,ADJ,m,0.07
groenlandais,groenlandais,ADJ,m,0.07
guarani,guarani,ADJ,m,0.07
guelfe,guelfe,ADJ,m,0.07
guignolesque,guignolesque,ADJ,m,0.07
guyanais,guyanais,ADJ,m,0.07
guêtré,guêtré,ADJ,m,0.07
gémeau,gémeau,ADJ,m,0.07
gémeaux,gémeau,ADJ,m,0.07
généralistes,généraliste,ADJ,m,0.07
hanovrien,hanovrien,ADJ,m,0.07
hanteur,hanteur,ADJ,m,0.07
haret,haret,ADJ,m,0.07
havrais,havrais,ADJ,m,0.07
helvétien,helvétien,ADJ,m,0.07
herminé,herminé,ADJ,m,0.07
hernieux,hernieux,ADJ,m,0.07
hertziens,hertzien,ADJ,m,0.07
himalayens,himalayen,ADJ,m,0.07
hispano-cubain,hispano-cubain,ADJ,m,0.07
hispano-mauresque,hispano-mauresque,ADJ,m,0.07
homogénéisé,homogénéisé,ADJ,m,0.07
horticoles,horticole,ADJ,m,0.07
huilier,huilier,ADJ,m,0.07
huiliers,huilier,ADJ,m,0.07
humoral,humoral,ADJ,m,0.07
huron,huron,ADJ,m,0.07
hypertendu,hypertendu,ADJ,m,0.07
hyperthyroïdien,hyperthyroïdien,ADJ,m,0.07
hypoallergéniques,hypoallergénique,ADJ,m,0.07
hypothécaires,hypothécaire,ADJ,m,0.07
hébraïsant,hébraïsant,ADJ,m,0.07
hélicoïdal,hélicoïdal,ADJ,m,0.07
hémophile,hémophile,ADJ,m,0.07
hémophiles,hémophile,ADJ,m,0.07
hétérodoxes,hétérodoxe,ADJ,m,0.07
idéographique,idéographique,ADJ,m,0.07
imbitable,imbitable,ADJ,m,0.07
imbitables,imbitable,ADJ,m,0.07
immatriculé,immatriculé,ADJ,m,0.07
immigrant,immigrant,ADJ,m,0.07
immigrants,immigrant,ADJ,m,0.07
immiscibles,immiscible,ADJ,m,0.07
immobilisant,immobilisant,ADJ,m,0.07
imparti,imparti,ADJ,m,0.07
implosif,implosif,ADJ,m,0.07
implosifs,implosif,ADJ,m,0.07
impollu,impollu,ADJ,m,0.07
imprononcé,imprononcé,ADJ,m,0.07
imprégnant,imprégnant,ADJ,m,0.07
in-folio,in-folio,ADJ,m,0.07
inactuel,inactuel,ADJ,m,0.07
inapplicables,inapplicable,ADJ,m,0.07
inapproprié,inapproprié,ADJ,m,0.07
inappropriés,inapproprié,ADJ,m,0.07
inaverti,inaverti,ADJ,m,0.07
incapacitant,incapacitant,ADJ,m,0.07
incapacitants,incapacitant,ADJ,m,0.07
incitatif,incitatif,ADJ,m,0.07
inclinable,inclinable,ADJ,m,0.07
inclinables,inclinable,ADJ,m,0.07
inclément,inclément,ADJ,m,0.07
incommodant,incommodant,ADJ,m,0.07
inconvertissable,inconvertissable,ADJ,m,0.07
incroyant,incroyant,ADJ,m,0.07
incroyants,incroyant,ADJ,m,0.07
incurieux,incurieux,ADJ,m,0.07
indissociés,indissocié,ADJ,m,0.07
individualisé,individualisé,ADJ,m,0.07
indivisé,indivisé,ADJ,m,0.07
inductif,inductif,ADJ,m,0.07
indécollables,indécollable,ADJ,m,0.07
indélivrable,indélivrable,ADJ,m,0.07
indémodables,indémodable,ADJ,m,0.07
indémêlables,indémêlable,ADJ,m,0.07
indénombrables,indénombrable,ADJ,m,0.07
indépendantiste,indépendantiste,ADJ,m,0.07
indépendantistes,indépendantiste,ADJ,m,0.07
inessentiel,inessentiel,ADJ,m,0.07
infranchi,infranchi,ADJ,m,0.07
innovant,innovant,ADJ,m,0.07
insolvable,insolvable,ADJ,m,0.07
insolvables,insolvable,ADJ,m,0.07
inspiratoire,inspiratoire,ADJ,m,0.07
insurpassé,insurpassé,ADJ,m,0.07
interarmées,interarmées,ADJ,m,0.07
interculturel,interculturel,ADJ,m,0.07
interculturels,interculturel,ADJ,m,0.07
interurbain,interurbain,ADJ,m,0.07
intervertébral,intervertébral,ADJ,m,0.07
intervertébraux,intervertébral,ADJ,m,0.07
introducteur,introducteur,ADJ,m,0.07
introspectif,introspectif,ADJ,m,0.07
invocatoire,invocatoire,ADJ,m,0.07
inébranlé,inébranlé,ADJ,m,0.07
ionisé,ionisé,ADJ,m,0.07
iridescent,iridescent,ADJ,m,0.07
irréligieux,irréligieux,ADJ,m,0.07
islamisants,islamisant,ADJ,m,0.07
isolables,isolable,ADJ,m,0.07
isolateur,isolateur,ADJ,m,0.07
isolateurs,isolateur,ADJ,m,0.07
italo-brésilien,italo-brésilien,ADJ,m,0.07
italo-polonais,italo-polonais,ADJ,m,0.07
italo-égyptien,italo-égyptien,ADJ,m,0.07
jactancier,jactancier,ADJ,m,0.07
jacteur,jacteur,ADJ,m,0.07
jamaïquain,jamaïquain,ADJ,m,0.07
jamaïquains,jamaïquain,ADJ,m,0.07
joignable,joignable,ADJ,m,0.07
jordaniens,jordanien,ADJ,m,0.07
jouable,jouable,ADJ,m,0.07
jouissants,jouissant,ADJ,m,0.07
justinien,justinien,ADJ,m,0.07
jèze,jèze,ADJ,m,0.07
kafkaïen,kafkaïen,ADJ,m,0.07
kantien,kantien,ADJ,m,0.07
kazakh,kazakh,ADJ,m,0.07
kazakhs,kazakh,ADJ,m,0.07
khédival,khédival,ADJ,m,0.07
lacanien,lacanien,ADJ,m,0.07
lamelliforme,lamelliforme,ADJ,m,0.07
lancéolés,lancéolé,ADJ,m,0.07
lardeux,lardeux,ADJ,m,0.07
larmoyeur,larmoyeur,ADJ,m,0.07
laryngé,laryngé,ADJ,m,0.07
laudateur,laudateur,ADJ,m,0.07
lettriques,lettrique,ADJ,m,0.07
lexical,lexical,ADJ,m,0.07
limogé,limogé,ADJ,m,0.07
liquidateur,liquidateur,ADJ,m,0.07
lithophages,lithophage,ADJ,m,0.07
lobulaire,lobulaire,ADJ,m,0.07
localisable,localisable,ADJ,m,0.07
locatif,locatif,ADJ,m,0.07
locomoteur,locomoteur,ADJ,m,0.07
locomoteurs,locomoteur,ADJ,m,0.07
lubrifiant,lubrifiant,ADJ,m,0.07
lutécien,lutécien,ADJ,m,0.07
lyophilisé,lyophilisé,ADJ,m,0.07
lyophilisés,lyophilisé,ADJ,m,0.07
légalisé,légalisé,ADJ,m,0.07
légumineux,légumineux,ADJ,m,0.07
légué,légué,ADJ,m,0.07
léopardé,léopardé,ADJ,m,0.07
létal,létal,ADJ,m,0.07
macoute,macoute,ADJ,m,0.07
macoutes,macoute,ADJ,m,0.07
macroscopique,macroscopique,ADJ,m,0.07
maffieux,maffieux,ADJ,m,0.07
malappris,malappris,ADJ,m,0.07
malavisé,malavisé,ADJ,m,0.07
mallarméen,mallarméen,ADJ,m,0.07
malsonnants,malsonnant,ADJ,m,0.07
maléficié,maléficié,ADJ,m,0.07
manceau,manceau,ADJ,m,0.07
manufacturiers,manufacturier,ADJ,m,0.07
manuélin,manuélin,ADJ,m,0.07
marengo,marengo,ADJ,m,0.07
mariol,mariol,ADJ,m,0.07
mastar,mastar,ADJ,m,0.07
masticateurs,masticateur,ADJ,m,0.07
mazdéens,mazdéen,ADJ,m,0.07
meiji,meiji,ADJ,m,0.07
membré,membré,ADJ,m,0.07
meublant,meublant,ADJ,m,0.07
mi-accablé,mi-accablé,ADJ,m,0.07
mi-allongé,mi-allongé,ADJ,m,0.07
mi-animaux,mi-animaux,ADJ,m,0.07
mi-bourgeois,mi-bourgeois,ADJ,m,0.07
mi-bureaucrates,mi-bureaucrate,ADJ,m,0.07
mi-clair,mi-clair,ADJ,m,0.07
mi-complices,mi-complice,ADJ,m,0.07
mi-confondus,mi-confondu,ADJ,m,0.07
mi-consterné,mi-consterné,ADJ,m,0.07
mi-contrariés,mi-contrarié,ADJ,m,0.07
mi-courtois,mi-courtois,ADJ,m,0.07
mi-cruel,mi-cruel,ADJ,m,0.07
mi-céleste,mi-céleste,ADJ,m,0.07
mi-cérémonieux,mi-cérémonieux,ADJ,m,0.07
mi-enterré,mi-enterré,ADJ,m,0.07
mi-envieux,mi-envieux,ADJ,m,0.07
mi-faux,mi-faux,ADJ,m,0.07
mi-furieux,mi-furieux,ADJ,m,0.07
mi-grondeur,mi-grondeur,ADJ,m,0.07
mi-hésitant,mi-hésitant,ADJ,m,0.07
mi-miel,mi-miel,ADJ,m,0.07
mi-moyen,mi-moyen,ADJ,m,0.07
mi-moyens,mi-moyen,ADJ,m,0.07
mi-pincé,mi-pincé,ADJ,m,0.07
mi-rageur,mi-rageur,ADJ,m,0.07
mi-russe,mi-russe,ADJ,m,0.07
mi-réprobateur,mi-réprobateur,ADJ,m,0.07
mi-sanglotant,mi-sanglotant,ADJ,m,0.07
mi-satisfait,mi-satisfait,ADJ,m,0.07
mi-sceptique,mi-sceptique,ADJ,m,0.07
mi-sombre,mi-sombre,ADJ,m,0.07
mi-terrorisé,mi-terrorisé,ADJ,m,0.07
mi-tragique,mi-tragique,ADJ,m,0.07
mi-voluptueux,mi-voluptueux,ADJ,m,0.07
microbiens,microbien,ADJ,m,0.07
miellé,miellé,ADJ,m,0.07
minaudant,minaudant,ADJ,m,0.07
minaudants,minaudant,ADJ,m,0.07
minaudeur,minaudeur,ADJ,m,0.07
minéralisés,minéralisé,ADJ,m,0.07
miroités,miroité,ADJ,m,0.07
mitchouriniens,mitchourinien,ADJ,m,0.07
mnémonique,mnémonique,ADJ,m,0.07
mnémoniques,mnémonique,ADJ,m,0.07
mnésiques,mnésique,ADJ,m,0.07
mod,mod,ADJ,m,0.07
modérateur,modérateur,ADJ,m,0.07
molletonneux,molletonneux,ADJ,m,0.07
mondialistes,mondialiste,ADJ,m,0.07
mongolien,mongolien,ADJ,m,0.07
mongoliens,mongolien,ADJ,m,0.07
monoculaire,monoculaire,ADJ,m,0.07
monténégrin,monténégrin,ADJ,m,0.07
moricaud,moricaud,ADJ,m,0.07
mulhousien,mulhousien,ADJ,m,0.07
muriatique,muriatique,ADJ,m,0.07
musagètes,musagète,ADJ,m,0.07
mutant,mutant,ADJ,m,0.07
mutants,mutant,ADJ,m,0.07
mutiné,mutiné,ADJ,m,0.07
mutinés,mutiné,ADJ,m,0.07
mutique,mutique,ADJ,m,0.07
mystificateurs,mystificateur,ADJ,m,0.07
méandreux,méandreux,ADJ,m,0.07
mécanistes,mécaniste,ADJ,m,0.07
médicamenteux,médicamenteux,ADJ,m,0.07
médico-social,médico-social,ADJ,m,0.07
mélancolieux,mélancolieux,ADJ,m,0.07
mémoriel,mémoriel,ADJ,m,0.07
mémoriels,mémoriel,ADJ,m,0.07
mémorisables,mémorisable,ADJ,m,0.07
nageant,nageant,ADJ,m,0.07
nancéiens,nancéien,ADJ,m,0.07
nassérien,nassérien,ADJ,m,0.07
nettoyant,nettoyant,ADJ,m,0.07
nettoyants,nettoyant,ADJ,m,0.07
neutralisateur,neutralisateur,ADJ,m,0.07
niaiseux,niaiseux,ADJ,m,0.07
nicheurs,nicheur,ADJ,m,0.07
nictitant,nictitant,ADJ,m,0.07
nitré,nitré,ADJ,m,0.07
nivernais,nivernais,ADJ,m,0.07
nominaliste,nominaliste,ADJ,m,0.07
non-violent,non-violent,ADJ,m,0.07
non-violents,non-violent,ADJ,m,0.07
normalisés,normalisé,ADJ,m,0.07
notarié,notarié,ADJ,m,0.07
notariés,notarié,ADJ,m,0.07
numéral,numéral,ADJ,m,0.07
nuncupatifs,nuncupatif,ADJ,m,0.07
nutritionnel,nutritionnel,ADJ,m,0.07
néo-grec,néo-grec,ADJ,m,0.07
néo-renaissant,néo-renaissant,ADJ,m,0.07
néoclassique,néoclassique,ADJ,m,0.07
néocolonial,néocolonial,ADJ,m,0.07
néogothique,néogothique,ADJ,m,0.07
objectal,objectal,ADJ,m,0.07
occultistes,occultiste,ADJ,m,0.07
offusquant,offusquant,ADJ,m,0.07
ombrant,ombrant,ADJ,m,0.07
onusiens,onusien,ADJ,m,0.07
opposable,opposable,ADJ,m,0.07
opposant,opposant,ADJ,m,0.07
oppositionnel,oppositionnel,ADJ,m,0.07
oppresseur,oppresseur,ADJ,m,0.07
oppresseurs,oppresseur,ADJ,m,0.07
orants,orant,ADJ,m,0.07
orbital,orbital,ADJ,m,0.07
orbitaux,orbital,ADJ,m,0.07
ordinal,ordinal,ADJ,m,0.07
ordonnateur,ordonnateur,ADJ,m,0.07
organistique,organistique,ADJ,m,0.07
orgiaque,orgiaque,ADJ,m,0.07
orienteur,orienteur,ADJ,m,0.07
orthogonal,orthogonal,ADJ,m,0.07
orthogonaux,orthogonal,ADJ,m,0.07
pagailleux,pagailleux,ADJ,m,0.07
pailleux,pailleux,ADJ,m,0.07
paillu,paillu,ADJ,m,0.07
palliatif,palliatif,ADJ,m,0.07
palliatifs,palliatif,ADJ,m,0.07
palmaire,palmaire,ADJ,m,0.07
palé,palé,ADJ,m,0.07
paléontologiques,paléontologique,ADJ,m,0.07
panathénaïque,panathénaïque,ADJ,m,0.07
panceltique,panceltique,ADJ,m,0.07
paniquant,paniquant,ADJ,m,0.07
pantouflard,pantouflard,ADJ,m,0.07
papable,papable,ADJ,m,0.07
papillaire,papillaire,ADJ,m,0.07
paranormal,paranormal,ADJ,m,0.07
paranormaux,paranormal,ADJ,m,0.07
parapsychologiques,parapsychologique,ADJ,m,0.07
parascolaire,parascolaire,ADJ,m,0.07
parménidien,parménidien,ADJ,m,0.07
partageant,partageant,ADJ,m,0.07
partageur,partageur,ADJ,m,0.07
partageurs,partageur,ADJ,m,0.07
partitif,partitif,ADJ,m,0.07
patagon,patagon,ADJ,m,0.07
patagonien,patagonien,ADJ,m,0.07
paysager,paysager,ADJ,m,0.07
peineuse,peineuse,ADJ,m,0.07
pentélique,pentélique,ADJ,m,0.07
percepteurs,percepteur,ADJ,m,0.07
percevant,percevant,ADJ,m,0.07
perdurable,perdurable,ADJ,m,0.07
permissifs,permissif,ADJ,m,0.07
permutant,permutant,ADJ,m,0.07
perpétrés,perpétré,ADJ,m,0.07
peul,peul,ADJ,m,0.07
phalangiste,phalangiste,ADJ,m,0.07
philosophant,philosophant,ADJ,m,0.07
philosophard,philosophard,ADJ,m,0.07
photosensible,photosensible,ADJ,m,0.07
phraseurs,phraseur,ADJ,m,0.07
phénique,phénique,ADJ,m,0.07
phéniqués,phéniqué,ADJ,m,0.07
picassien,picassien,ADJ,m,0.07
pinçard,pinçard,ADJ,m,0.07
pinéal,pinéal,ADJ,m,0.07
pisan,pisan,ADJ,m,0.07
pisans,pisan,ADJ,m,0.07
plaidants,plaidant,ADJ,m,0.07
plaignants,plaignant,ADJ,m,0.07
plaisantin,plaisantin,ADJ,m,0.07
planificateur,planificateur,ADJ,m,0.07
plat-ventre,plat-ventre,ADJ,m,0.07
platonisant,platonisant,ADJ,m,0.07
platyrrhiniens,platyrrhinien,ADJ,m,0.07
