Rang,Word,lemme,cgram,genre,nombre,freqlemlivres
4946,proportions,proportion,NOM,f,p,12.7
4951,rhum,rhum,NOM,m,s,12.7
4952,communauté,communauté,NOM,f,s,12.64
4953,communautés,communauté,NOM,f,p,12.64
4954,convention,convention,NOM,f,s,12.64
4955,conventions,convention,NOM,f,p,12.64
4967,mercredi,mercredi,NOM,m,s,12.64
4968,mercredis,mercredi,NOM,m,p,12.64
4969,museau,museau,NOM,m,s,12.64
4971,noblesse,noblesse,NOM,f,s,12.64
4975,permanence,permanence,NOM,f,s,12.64
4977,vibration,vibration,NOM,f,s,12.64
4978,vibrations,vibration,NOM,f,p,12.64
4981,chandelle,chandelle,NOM,f,s,12.57
4984,desserts,dessert,NOM,m,p,12.57
4987,installation,installation,NOM,f,s,12.57
4988,installations,installation,NOM,f,p,12.57
4989,majorité,majorité,NOM,f,s,12.57
4991,médicament,médicament,NOM,m,s,12.57
4993,pari,pari,NOM,m,s,12.57
4994,paris,pari,NOM,m,p,12.57
4997,ravitaillement,ravitaillement,NOM,m,s,12.57
5001,tapisserie,tapisserie,NOM,f,s,12.57
5010,brûlures,brûlure,NOM,f,p,12.5
5011,collaboration,collaboration,NOM,f,s,12.5
5012,collaborations,collaboration,NOM,f,p,12.5
5015,corridor,corridor,NOM,m,s,12.5
5017,enseignement,enseignement,NOM,m,s,12.5
5018,enseignements,enseignement,NOM,m,p,12.5
5022,pleurs,pleur,NOM,m,p,12.5
5023,salaire,salaire,NOM,m,s,12.5
5024,salaires,salaire,NOM,m,p,12.5
5027,brigade,brigade,NOM,f,s,12.43
5028,brigades,brigade,NOM,f,p,12.43
5031,indication,indication,NOM,f,s,12.43
5032,indications,indication,NOM,f,p,12.43
5035,nièce,nièce,NOM,f,s,12.43
5041,pic,pic,NOM,m,s,12.43
5042,pics,pic,NOM,m,p,12.43
5043,porcelaine,porcelaine,NOM,f,s,12.43
5046,puces,puce,NOM,f,p,12.43
5052,vaisseau,vaisseau,NOM,m,s,12.43
5053,vaisseaux,vaisseau,NOM,m,p,12.43
5054,vestiaire,vestiaire,NOM,m,s,12.43
5055,vestiaires,vestiaire,NOM,m,p,12.43
5058,arcade,arcade,NOM,f,s,12.36
5059,arcades,arcade,NOM,f,p,12.36
5063,crabe,crabe,NOM,m,s,12.36
5065,dortoir,dortoir,NOM,m,s,12.36
5067,département,département,NOM,m,s,12.36
5068,départements,département,NOM,m,p,12.36
5073,ingénieur,ingénieur,NOM,m,s,12.36
5074,ingénieurs,ingénieur,NOM,m,p,12.36
5076,recoins,recoin,NOM,m,p,12.36
5077,saveur,saveur,NOM,f,s,12.36
5078,saveurs,saveur,NOM,f,p,12.36
5079,sensibilité,sensibilité,NOM,f,s,12.36
5080,sensibilités,sensibilité,NOM,f,p,12.36
5081,astre,astre,NOM,m,s,12.3
5082,astres,astre,NOM,m,p,12.3
5083,grappe,grappe,NOM,f,s,12.3
5084,grappes,grappe,NOM,f,p,12.3
5087,sillon,sillon,NOM,m,s,12.3
5090,tourments,tourment,NOM,m,p,12.3
5097,billard,billard,NOM,m,s,12.23
5101,cicatrice,cicatrice,NOM,f,s,12.23
5102,cicatrices,cicatrice,NOM,f,p,12.23
5103,cordon,cordon,NOM,m,s,12.23
5105,dragon,dragon,NOM,m,s,12.23
5107,dragons,dragon,NOM,m,p,12.23
5108,dureté,dureté,NOM,f,s,12.23
5110,démonstration,démonstration,NOM,f,s,12.23
5111,démonstrations,démonstration,NOM,f,p,12.23
5118,obstination,obstination,NOM,f,s,12.23
5120,poison,poison,NOM,m,s,12.23
5122,rédaction,rédaction,NOM,f,s,12.23
5123,rédactions,rédaction,NOM,f,p,12.23
5124,serment,serment,NOM,m,s,12.23
5126,surveillance,surveillance,NOM,f,s,12.23
5129,épave,épave,NOM,f,s,12.23
5131,assassinat,assassinat,NOM,m,s,12.16
5132,assassinats,assassinat,NOM,m,p,12.16
5135,dette,dette,NOM,f,s,12.16
5136,dettes,dette,NOM,f,p,12.16
5140,formation,formation,NOM,f,s,12.16
5142,par,par,NOM,m,s,12.16
5145,tonneau,tonneau,NOM,m,s,12.16
5146,tonneaux,tonneau,NOM,m,p,12.16
5147,évier,évier,NOM,m,s,12.16
5156,humilité,humilité,NOM,f,s,12.09
5161,algues,algue,NOM,f,p,12.03
5164,héritage,héritage,NOM,m,s,12.03
5171,verrou,verrou,NOM,m,s,12.03
5173,averse,averse,NOM,f,s,11.96
5174,averses,averse,NOM,f,p,11.96
5175,bijou,bijou,NOM,m,s,11.96
5176,chanoine,chanoine,NOM,m,s,11.96
5182,dépôt,dépôt,NOM,m,s,11.96
5183,dépôts,dépôt,NOM,m,p,11.96
5193,renard,renard,NOM,m,s,11.96
5197,tombeau,tombeau,NOM,m,s,11.96
5198,tombeaux,tombeau,NOM,m,p,11.96
5207,cuillère,cuillère,NOM,f,s,11.89
5208,cuillères,cuillère,NOM,f,p,11.89
5211,globe,globe,NOM,m,s,11.89
5213,incertitude,incertitude,NOM,f,s,11.89
5214,incertitudes,incertitude,NOM,f,p,11.89
5215,largeur,largeur,NOM,f,s,11.89
5219,pacte,pacte,NOM,m,s,11.89
5223,quinzaine,quinzaine,NOM,f,s,11.89
5233,dauphin,dauphin,NOM,m,s,11.82
5236,dauphins,dauphin,NOM,m,p,11.82
5239,industrie,industrie,NOM,f,s,11.82
5240,industries,industrie,NOM,f,p,11.82
5245,préoccupation,préoccupation,NOM,f,s,11.82
5246,préoccupations,préoccupation,NOM,f,p,11.82
5247,puzzle,puzzle,NOM,m,s,11.82
5253,décoration,décoration,NOM,f,s,11.76
5254,décorations,décoration,NOM,f,p,11.76
5261,roc,roc,NOM,m,s,11.76
5263,répit,répit,NOM,m,s,11.76
5271,ambulance,ambulance,NOM,f,s,11.69
5275,gibier,gibier,NOM,m,s,11.69
5277,irruption,irruption,NOM,f,s,11.69
5286,senteurs,senteur,NOM,f,p,11.69
5287,squelette,squelette,NOM,m,s,11.69
5288,squelettes,squelette,NOM,m,p,11.69
5290,vergers,verger,NOM,m,p,11.69
5295,maquillage,maquillage,NOM,m,s,11.62
5301,biscuit,biscuit,NOM,m,s,11.55
5302,biscuits,biscuit,NOM,m,p,11.55
5309,conception,conception,NOM,f,s,11.55
5310,conceptions,conception,NOM,f,p,11.55
5311,dé,dé,NOM,m,s,11.55
5312,dés,dé,NOM,m,p,11.55
5313,extase,extase,NOM,f,s,11.55
5315,générosité,générosité,NOM,f,s,11.55
5329,timidité,timidité,NOM,f,s,11.55
5335,collaborateur,collaborateur,NOM,m,s,11.49
5336,collaborateurs,collaborateur,NOM,m,p,11.49
5339,description,description,NOM,f,s,11.49
5340,descriptions,description,NOM,f,p,11.49
5341,déplacement,déplacement,NOM,m,s,11.49
5342,déplacements,déplacement,NOM,m,p,11.49
5344,opposition,opposition,NOM,f,s,11.49
5345,oppositions,opposition,NOM,f,p,11.49
5346,passerelle,passerelle,NOM,f,s,11.49
5347,passerelles,passerelle,NOM,f,p,11.49
5348,trompette,trompette,NOM,,s,11.49
5353,bénéfice,bénéfice,NOM,m,s,11.42
5354,bénéfices,bénéfice,NOM,m,p,11.42
5363,trêve,trêve,NOM,f,s,11.42
5365,volupté,volupté,NOM,f,s,11.42
5369,affût,affût,NOM,m,s,11.35
5371,aigle,aigle,NOM,,s,11.35
5375,fée,fée,NOM,f,s,11.35
5376,fées,fée,NOM,f,p,11.35
5377,garnison,garnison,NOM,f,s,11.35
5381,pasteur,pasteur,NOM,m,s,11.35
5382,pasteurs,pasteur,NOM,m,p,11.35
5383,raisonnement,raisonnement,NOM,m,s,11.35
5384,raisonnements,raisonnement,NOM,m,p,11.35
5389,succession,succession,NOM,f,s,11.35
5390,successions,succession,NOM,f,p,11.35
5391,transparence,transparence,NOM,f,s,11.35
5407,estrade,estrade,NOM,f,s,11.28
5411,lard,lard,NOM,m,s,11.28
5413,négociation,négociation,NOM,f,s,11.28
5414,négociations,négociation,NOM,f,p,11.28
5415,récréation,récréation,NOM,f,s,11.28
5421,complaisance,complaisance,NOM,f,s,11.22
5425,invasion,invasion,NOM,f,s,11.22
5426,invasions,invasion,NOM,f,p,11.22
5433,brutalité,brutalité,NOM,f,s,11.15
5439,développement,développement,NOM,m,s,11.15
5440,développements,développement,NOM,m,p,11.15
5441,obsession,obsession,NOM,f,s,11.15
5445,plate-forme,plate-forme,NOM,f,s,11.15
5446,plates-formes,plate-forme,NOM,f,p,11.15
5449,sécheresse,sécheresse,NOM,f,s,11.15
5451,traduction,traduction,NOM,f,s,11.15
5452,traductions,traduction,NOM,f,p,11.15
5453,coupure,coupure,NOM,f,s,11.08
5454,coupures,coupure,NOM,f,p,11.08
5456,devants,devant,NOM,m,p,11.08
5457,intuition,intuition,NOM,f,s,11.08
5470,provocation,provocation,NOM,f,s,11.01
5471,provocations,provocation,NOM,f,p,11.01
5476,tranquillité,tranquillité,NOM,f,s,11.01
5478,artifice,artifice,NOM,m,s,10.95
5479,artifices,artifice,NOM,m,p,10.95
5480,attachement,attachement,NOM,m,s,10.95
5484,lucidité,lucidité,NOM,f,s,10.95
5486,malice,malice,NOM,f,s,10.95
5488,piqûre,piqûre,NOM,f,s,10.95
5489,piqûres,piqûre,NOM,f,p,10.95
5490,résidence,résidence,NOM,f,s,10.95
5491,résidences,résidence,NOM,f,p,10.95
5492,soumission,soumission,NOM,f,s,10.95
5495,température,température,NOM,f,s,10.95
5496,températures,température,NOM,f,p,10.95
5497,verdure,verdure,NOM,f,s,10.95
5499,émission,émission,NOM,f,s,10.95
5507,dictionnaire,dictionnaire,NOM,m,s,10.88
5508,dictionnaires,dictionnaire,NOM,m,p,10.88
5512,ferveur,ferveur,NOM,f,s,10.88
5514,fraction,fraction,NOM,f,s,10.88
5515,fractions,fraction,NOM,f,p,10.88
5516,habileté,habileté,NOM,f,s,10.88
5517,habiletés,habileté,NOM,f,p,10.88
5520,sillage,sillage,NOM,m,s,10.88
5522,énigme,énigme,NOM,f,s,10.88
5523,énigmes,énigme,NOM,f,p,10.88
5524,arête,arête,NOM,f,s,10.81
5525,arêtes,arête,NOM,f,p,10.81
5526,casino,casino,NOM,m,s,10.81
5527,casinos,casino,NOM,m,p,10.81
5529,citrons,citron,NOM,m,p,10.81
5530,entente,entente,NOM,f,s,10.81
5531,ententes,entente,NOM,f,p,10.81
5536,organisme,organisme,NOM,m,s,10.81
5537,organismes,organisme,NOM,m,p,10.81
5542,souveraineté,souveraineté,NOM,f,s,10.81
5553,consolation,consolation,NOM,f,s,10.74
5555,entourage,entourage,NOM,m,s,10.74
5557,métropole,métropole,NOM,f,s,10.74
5558,métropoles,métropole,NOM,f,p,10.74
5561,patate,patate,NOM,f,s,10.74
5562,patates,patate,NOM,f,p,10.74
5563,peloton,peloton,NOM,m,s,10.74
5567,craie,craie,NOM,f,s,10.68
5569,détente,détente,NOM,f,s,10.68
5577,mannequin,mannequin,NOM,,s,10.68
5578,mannequins,mannequin,NOM,,p,10.68
5580,naïveté,naïveté,NOM,f,s,10.68
5582,prétention,prétention,NOM,f,s,10.68
5583,prétentions,prétention,NOM,f,p,10.68
5584,refrain,refrain,NOM,m,s,10.68
5588,zèle,zèle,NOM,m,s,10.68
5590,îlot,îlot,NOM,m,s,10.68
5591,îlots,îlot,NOM,m,p,10.68
5592,association,association,NOM,f,s,10.61
5593,associations,association,NOM,f,p,10.61
5606,hameau,hameau,NOM,m,s,10.61
5607,hameaux,hameau,NOM,m,p,10.61
5612,prophète,prophète,NOM,m,s,10.61
5613,prophètes,prophète,NOM,m,p,10.61
5626,caverne,caverne,NOM,f,s,10.54
5627,cavernes,caverne,NOM,f,p,10.54
5641,préparation,préparation,NOM,f,s,10.54
5642,préparations,préparation,NOM,f,p,10.54
5643,rapidité,rapidité,NOM,f,s,10.54
5645,ressemblance,ressemblance,NOM,f,s,10.54
5647,souche,souche,NOM,f,s,10.54
5648,souches,souche,NOM,f,p,10.54
5649,sous-sol,sous-sol,NOM,m,s,10.54
5655,apprentissage,apprentissage,NOM,m,s,10.47
5656,apprentissages,apprentissage,NOM,m,p,10.47
5660,coquillages,coquillage,NOM,m,p,10.47
5661,fermeté,fermeté,NOM,f,s,10.47
5666,impasse,impasse,NOM,f,s,10.47
5670,lande,lande,NOM,f,s,10.47
5671,landes,lande,NOM,f,p,10.47
5672,lieue,lieue,NOM,f,s,10.47
5673,lieues,lieue,NOM,f,p,10.47
5674,méditation,méditation,NOM,f,s,10.47
5682,trot,trot,NOM,m,s,10.47
5684,arrestation,arrestation,NOM,f,s,10.41
5685,arrestations,arrestation,NOM,f,p,10.41
5686,concentration,concentration,NOM,f,s,10.41
5687,concentrations,concentration,NOM,f,p,10.41
5690,mythe,mythe,NOM,m,s,10.41
5691,mythes,mythe,NOM,m,p,10.41
5696,roulement,roulement,NOM,m,s,10.41
5697,roulements,roulement,NOM,m,p,10.41
5698,vocabulaire,vocabulaire,NOM,m,s,10.41
5700,voisinage,voisinage,NOM,m,s,10.41
5706,baptême,baptême,NOM,m,s,10.34
5714,jument,jument,NOM,f,s,10.34
5716,modestie,modestie,NOM,f,s,10.34
5718,mécanisme,mécanisme,NOM,m,s,10.34
5719,mécanismes,mécanisme,NOM,m,p,10.34
5720,rappel,rappel,NOM,m,s,10.34
5721,rappels,rappel,NOM,m,p,10.34
5725,vivres,vivre,NOM,m,p,10.34
5726,anxiété,anxiété,NOM,f,s,10.27
5728,bourgeoisie,bourgeoisie,NOM,f,s,10.27
5744,multitude,multitude,NOM,f,s,10.27
5746,pauvreté,pauvreté,NOM,f,s,10.27
5750,trafic,trafic,NOM,m,s,10.27
5751,trafics,trafic,NOM,m,p,10.27
5752,tunique,tunique,NOM,f,s,10.27
5754,élite,élite,NOM,f,s,10.27
5755,élites,élite,NOM,f,p,10.27
5760,appréhension,appréhension,NOM,f,s,10.2
5762,cachet,cachet,NOM,m,s,10.2
5772,jean,jean,NOM,m,s,10.2
5773,jeans,jean,NOM,m,p,10.2
5778,pharmacie,pharmacie,NOM,f,s,10.2
5779,pharmacies,pharmacie,NOM,f,p,10.2
5780,procession,procession,NOM,f,s,10.2
5790,usure,usure,NOM,f,s,10.2
5792,véranda,véranda,NOM,f,s,10.2
5794,destination,destination,NOM,f,s,10.14
5795,destinations,destination,NOM,f,p,10.14
5796,distinction,distinction,NOM,f,s,10.14
5797,distinctions,distinction,NOM,f,p,10.14
5798,interrogatoire,interrogatoire,NOM,m,s,10.14
5799,interrogatoires,interrogatoire,NOM,m,p,10.14
5800,maintien,maintien,NOM,m,s,10.14
5802,poignard,poignard,NOM,m,s,10.14
5806,quarantaine,quarantaine,NOM,f,s,10.14
5808,repli,repli,NOM,m,s,10.14
5812,torchon,torchon,NOM,m,s,10.14
5818,autorisation,autorisation,NOM,f,s,10.07
5819,autorisations,autorisation,NOM,f,p,10.07
5820,bouc,bouc,NOM,m,s,10.07
5825,cerises,cerise,NOM,f,p,10.07
5826,consul,consul,NOM,m,s,10.07
5828,dédain,dédain,NOM,m,s,10.07
5832,granit,granit,NOM,m,s,10.07
5836,idole,idole,NOM,f,s,10.07
5837,idoles,idole,NOM,f,p,10.07
5838,infanterie,infanterie,NOM,f,s,10.07
5850,pipi,pipi,NOM,m,s,10.07
5866,sûreté,sûreté,NOM,f,s,10.07
5870,évasion,évasion,NOM,f,s,10.07
5877,compréhension,compréhension,NOM,f,s,10.0
5879,confession,confession,NOM,f,s,10.0
5884,faisceau,faisceau,NOM,m,s,10.0
5886,feuillet,feuillet,NOM,m,s,10.0
5887,feuillets,feuillet,NOM,m,p,10.0
5894,lucarne,lucarne,NOM,f,s,10.0
5896,lâcheté,lâcheté,NOM,f,s,10.0
5898,match,match,NOM,m,s,10.0
5899,matchs,match,NOM,m,p,10.0
5901,nausées,nausée,NOM,f,p,10.0
5902,passeport,passeport,NOM,m,s,10.0
5903,passeports,passeport,NOM,m,p,10.0
5908,certificat,certificat,NOM,m,s,9.93
5909,certificats,certificat,NOM,m,p,9.93
5910,cinquantaine,cinquantaine,NOM,f,s,9.93
5924,résignation,résignation,NOM,f,s,9.93
5926,sandwich,sandwich,NOM,m,s,9.93
5928,tempérament,tempérament,NOM,m,s,9.93
5930,verbe,verbe,NOM,m,s,9.93
5931,verbes,verbe,NOM,m,p,9.93
5932,abeille,abeille,NOM,f,s,9.86
5933,abeilles,abeille,NOM,f,p,9.86
5936,chèque,chèque,NOM,m,s,9.86
5937,chèques,chèque,NOM,m,p,9.86
5942,hiérarchie,hiérarchie,NOM,f,s,9.86
5945,parking,parking,NOM,m,s,9.86
5946,parkings,parking,NOM,m,p,9.86
5947,souplesse,souplesse,NOM,f,s,9.86
5949,star,star,NOM,f,s,9.86
5950,stars,star,NOM,f,p,9.86
5951,tablette,tablette,NOM,f,s,9.86
5952,tablettes,tablette,NOM,f,p,9.86
5953,tic,tic,NOM,m,s,9.86
5954,tics,tic,NOM,m,p,9.86
5955,approbation,approbation,NOM,f,s,9.8
5959,armement,armement,NOM,m,s,9.8
5960,armements,armement,NOM,m,p,9.8
5971,fable,fable,NOM,f,s,9.8
5972,fables,fable,NOM,f,p,9.8
5975,labeur,labeur,NOM,m,s,9.8
5994,dégâts,dégât,NOM,m,p,9.73
5995,maladresse,maladresse,NOM,f,s,9.73
6003,spécialité,spécialité,NOM,f,s,9.73
6004,spécialités,spécialité,NOM,f,p,9.73
6005,variété,variété,NOM,f,s,9.73
6006,variétés,variété,NOM,f,p,9.73
6007,argile,argile,NOM,f,s,9.66
6013,communisme,communisme,NOM,m,s,9.66
6014,consommation,consommation,NOM,f,s,9.66
6015,consommations,consommation,NOM,f,p,9.66
6016,contemplation,contemplation,NOM,f,s,9.66
6022,noyau,noyau,NOM,m,s,9.66
6023,noyaux,noyau,NOM,m,p,9.66
6026,sincérité,sincérité,NOM,f,s,9.66
6029,brèche,brèche,NOM,f,s,9.59
6037,circuit,circuit,NOM,m,s,9.59
6038,circuits,circuit,NOM,m,p,9.59
6039,cocktail,cocktail,NOM,m,s,9.59
6040,cocktails,cocktail,NOM,m,p,9.59
6045,girl,girl,NOM,f,s,9.59
6046,girls,girl,NOM,f,p,9.59
6049,librairie,librairie,NOM,f,s,9.59
6050,librairies,librairie,NOM,f,p,9.59
6051,manoir,manoir,NOM,m,s,9.59
6053,mât,mât,NOM,m,s,9.59
6054,mâts,mât,NOM,m,p,9.59
6061,addition,addition,NOM,f,s,9.53
6065,avertissement,avertissement,NOM,m,s,9.53
6066,avertissements,avertissement,NOM,m,p,9.53
6067,azur,azur,NOM,m,s,9.53
6069,bracelet,bracelet,NOM,m,s,9.53
6070,bracelets,bracelet,NOM,m,p,9.53
6075,imprimerie,imprimerie,NOM,f,s,9.53
6077,menthe,menthe,NOM,f,s,9.53
6085,raisin,raisin,NOM,m,s,9.53
6086,raisins,raisin,NOM,m,p,9.53
6089,soutien,soutien,NOM,m,s,9.53
6091,végétation,végétation,NOM,f,s,9.53
6093,égoïsme,égoïsme,NOM,m,s,9.53
6095,académie,académie,NOM,f,s,9.46
6096,académies,académie,NOM,f,p,9.46
6099,cancer,cancer,NOM,m,s,9.46
6100,cancers,cancer,NOM,m,p,9.46
6107,malédiction,malédiction,NOM,f,s,9.46
6109,posture,posture,NOM,f,s,9.46
6110,postures,posture,NOM,f,p,9.46
6115,punition,punition,NOM,f,s,9.46
6121,sollicitude,sollicitude,NOM,f,s,9.46
6123,épicerie,épicerie,NOM,f,s,9.46
6124,épiceries,épicerie,NOM,f,p,9.46
6127,abondance,abondance,NOM,f,s,9.39
6128,arrangement,arrangement,NOM,m,s,9.39
6129,arrangements,arrangement,NOM,m,p,9.39
6130,attrait,attrait,NOM,m,s,9.39
6131,attraits,attrait,NOM,m,p,9.39
6139,fusillade,fusillade,NOM,f,s,9.39
6143,inspection,inspection,NOM,f,s,9.39
6145,irritation,irritation,NOM,f,s,9.39
6153,séduction,séduction,NOM,f,s,9.39
6155,totalité,totalité,NOM,f,s,9.39
6157,tract,tract,NOM,m,s,9.39
6158,tracts,tract,NOM,m,p,9.39
6164,dévouement,dévouement,NOM,m,s,9.32
6166,finesse,finesse,NOM,f,s,9.32
6168,gendarmerie,gendarmerie,NOM,f,s,9.32
6170,halle,halle,NOM,f,s,9.32
6173,laurier,laurier,NOM,m,s,9.32
6174,lauriers,laurier,NOM,m,p,9.32
6177,oie,oie,NOM,f,s,9.32
6178,oies,oie,NOM,f,p,9.32
6186,thèse,thèse,NOM,f,s,9.32
6187,thèses,thèse,NOM,f,p,9.32
6195,applaudissements,applaudissement,NOM,m,p,9.26
6199,clerc,clerc,NOM,m,s,9.26
6200,clercs,clerc,NOM,m,p,9.26
6207,sang-froid,sang-froid,NOM,m,,9.26
6209,scénario,scénario,NOM,m,s,9.26
6210,scénarios,scénario,NOM,m,p,9.26
6211,supériorité,supériorité,NOM,f,s,9.26
6213,canot,canot,NOM,m,s,9.19
6215,clown,clown,NOM,m,s,9.19
6224,sphère,sphère,NOM,f,s,9.19
6225,sphères,sphère,NOM,f,p,9.19
6226,alentours,alentour,NOM,m,p,9.12
6229,châtiment,châtiment,NOM,m,s,9.12
6231,constitution,constitution,NOM,f,s,9.12
6232,constitutions,constitution,NOM,f,p,9.12
6235,décret,décret,NOM,m,s,9.12
6236,décrets,décret,NOM,m,p,9.12
6239,netteté,netteté,NOM,f,s,9.12
6241,orteils,orteil,NOM,m,p,9.12
6248,aplomb,aplomb,NOM,m,s,9.05
6250,brasserie,brasserie,NOM,f,s,9.05
6264,inconvénient,inconvénient,NOM,m,s,9.05
6265,inconvénients,inconvénient,NOM,m,p,9.05
6268,parlers,parler,NOM,m,p,9.05
6273,solidarité,solidarité,NOM,f,s,9.05
6274,solidarités,solidarité,NOM,f,p,9.05
6277,aéroport,aéroport,NOM,m,s,8.99
6278,aéroports,aéroport,NOM,m,p,8.99
6291,mule,mule,NOM,f,s,8.99
6303,tribune,tribune,NOM,f,s,8.99
6304,tribunes,tribune,NOM,f,p,8.99
6305,boucherie,boucherie,NOM,f,s,8.92
6307,bouillon,bouillon,NOM,m,s,8.92
6311,coupole,coupole,NOM,f,s,8.92
6316,flocons,flocon,NOM,m,p,8.92
6319,interrogation,interrogation,NOM,f,s,8.92
6320,interrogations,interrogation,NOM,f,p,8.92
6325,miliciens,milicien,NOM,m,p,8.92
6332,accusation,accusation,NOM,f,s,8.85
6333,accusations,accusation,NOM,f,p,8.85
6336,autocar,autocar,NOM,m,s,8.85
6337,autocars,autocar,NOM,m,p,8.85
6343,bandits,bandit,NOM,m,p,8.85
6348,condamnation,condamnation,NOM,f,s,8.85
6349,condamnations,condamnation,NOM,f,p,8.85
6352,distribution,distribution,NOM,f,s,8.85
6353,distributions,distribution,NOM,f,p,8.85
6354,duvet,duvet,NOM,m,s,8.85
6356,fatalité,fatalité,NOM,f,s,8.85
6367,pochette,pochette,NOM,f,s,8.85
6368,pochettes,pochette,NOM,f,p,8.85
6376,recommandation,recommandation,NOM,f,s,8.85
6377,recommandations,recommandation,NOM,f,p,8.85
6382,tsar,tsar,NOM,m,s,8.85
6387,éloge,éloge,NOM,m,s,8.85
6388,éloges,éloge,NOM,m,p,8.85
6389,agneau,agneau,NOM,m,s,8.78
6396,escadron,escadron,NOM,m,s,8.78
6400,fonte,fonte,NOM,f,s,8.78
6420,roulette,roulette,NOM,f,s,8.78
6421,roulettes,roulette,NOM,f,p,8.78
6422,sanglier,sanglier,NOM,m,s,8.78
6424,saucisse,saucisse,NOM,f,s,8.78
6425,saucisses,saucisse,NOM,f,p,8.78
6428,transition,transition,NOM,f,s,8.78
6430,actualité,actualité,NOM,f,s,8.72
6431,actualités,actualité,NOM,f,p,8.72
6434,attentat,attentat,NOM,m,s,8.72
6435,attentats,attentat,NOM,m,p,8.72
6436,attribution,attribution,NOM,f,s,8.72
6437,attributions,attribution,NOM,f,p,8.72
6453,hymne,hymne,NOM,,s,8.72
6458,nouveauté,nouveauté,NOM,f,s,8.72
6459,nouveautés,nouveauté,NOM,f,p,8.72
6464,tampon,tampon,NOM,m,s,8.72
6465,tampons,tampon,NOM,m,p,8.72
6466,tireur,tireur,NOM,m,s,8.72
6467,tireurs,tireur,NOM,m,p,8.72
6470,évocation,évocation,NOM,f,s,8.72
6479,déesse,déesse,NOM,f,s,8.65
6481,fragilité,fragilité,NOM,f,s,8.65
6483,pull,pull,NOM,m,s,8.65
6487,souhait,souhait,NOM,m,s,8.65
6488,souhaits,souhait,NOM,m,p,8.65
6511,entrepôt,entrepôt,NOM,m,s,8.58
6512,entrepôts,entrepôt,NOM,m,p,8.58
6519,justesse,justesse,NOM,f,s,8.58
6520,lacs,lacs,NOM,m,,8.58
6521,livraison,livraison,NOM,f,s,8.58
6522,livraisons,livraison,NOM,f,p,8.58
6524,participation,participation,NOM,f,s,8.58
6525,participations,participation,NOM,f,p,8.58
6527,pèlerinage,pèlerinage,NOM,m,s,8.58
6529,satin,satin,NOM,m,s,8.58
6533,vivacité,vivacité,NOM,f,s,8.58
6541,boy,boy,NOM,m,s,8.51
6542,boys,boy,NOM,m,p,8.51
6544,dérision,dérision,NOM,f,s,8.51
6545,efficacité,efficacité,NOM,f,s,8.51
6551,for,for,NOM,m,s,8.51
6552,frénésie,frénésie,NOM,f,s,8.51
6556,pou,pou,NOM,m,s,8.51
6557,poux,pou,NOM,m,p,8.51
6561,relais,relais,NOM,m,,8.51
6563,sandales,sandal,NOM,f,p,8.51
6570,viol,viol,NOM,m,s,8.51
6571,viols,viol,NOM,m,p,8.51
6572,équipement,équipement,NOM,m,s,8.51
6573,équipements,équipement,NOM,m,p,8.51
6574,antenne,antenne,NOM,f,s,8.45
6575,antennes,antenne,NOM,f,p,8.45
6578,chirurgien,chirurgien,NOM,m,s,8.45
6580,chirurgiens,chirurgien,NOM,m,p,8.45
6588,guichet,guichet,NOM,m,s,8.45
6589,guichets,guichet,NOM,m,p,8.45
6590,immensité,immensité,NOM,f,s,8.45
6593,munitions,munition,NOM,f,p,8.45
6594,préfet,préfet,NOM,m,s,8.45
6595,préfets,préfet,NOM,m,p,8.45
6596,socle,socle,NOM,m,s,8.45
6598,syndicat,syndicat,NOM,m,s,8.45
6599,syndicats,syndicat,NOM,m,p,8.45
6600,égout,égout,NOM,m,s,8.45
6601,égouts,égout,NOM,m,p,8.45
6602,arrondissement,arrondissement,NOM,m,s,8.38
6603,arrondissements,arrondissement,NOM,m,p,8.38
6608,carapace,carapace,NOM,f,s,8.38
6610,complication,complication,NOM,f,s,8.38
6611,complications,complication,NOM,f,p,8.38
6612,dépression,dépression,NOM,f,s,8.38
6616,gratitude,gratitude,NOM,f,s,8.38
6620,impulsion,impulsion,NOM,f,s,8.38
6622,ivoire,ivoire,NOM,m,s,8.38
6624,jungle,jungle,NOM,f,s,8.38
6632,nourrice,nourrice,NOM,f,s,8.38
6636,présentation,présentation,NOM,f,s,8.38
6637,présentations,présentation,NOM,f,p,8.38
6642,animation,animation,NOM,f,s,8.31
6643,animations,animation,NOM,f,p,8.31
6654,hôtesse,hôtesse,NOM,f,s,8.31
6656,labyrinthe,labyrinthe,NOM,m,s,8.31
6658,micro,micro,NOM,,s,8.31
6659,micros,micro,NOM,,p,8.31
6666,pignon,pignon,NOM,m,s,8.31
6670,traction,traction,NOM,f,s,8.31
6674,vodka,vodka,NOM,f,s,8.31
6677,acharnement,acharnement,NOM,m,s,8.24
6679,ballet,ballet,NOM,m,s,8.24
6685,calvaire,calvaire,NOM,m,s,8.24
6689,consultation,consultation,NOM,f,s,8.24
6690,consultations,consultation,NOM,f,p,8.24
6693,insomnie,insomnie,NOM,f,s,8.24
6697,lentille,lentille,NOM,f,s,8.24
6698,lentilles,lentille,NOM,f,p,8.24
6701,psychologie,psychologie,NOM,f,s,8.24
6704,pétales,pétale,NOM,m,p,8.24
